Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
520.9454545,57.61691542,9.387553053,7.961818182,0.244179104,32.59952813
79.7,52.82608696,0.564512611,0.474,0.308369565,0.518527361
75.925,50.39130435,0.511724122,0.4235,0.284130435,0.800940232
58.525,45.64130435,0.264580962,0.109,0.182173913,-0.393932442
67.275,53.89130435,0.27954408,0.3225,0.27,0.264959409
