Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
508.8713826,-149.5670103,2.137031435,7.546366559,0.907319588,6.818284505
108.1178344,-165.425974,0.871604742,0.764267516,0.244727273,2.503933768
105.5859873,-90.27012987,0.627778859,0.655159236,0.268571429,1.978903172
72.47770701,-113.7714286,0.638375025,0.430573248,0.153714286,1.828634694
74.57961783,-101.4519481,0.597860303,0.227388535,0.168415584,0.493981243
