Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
572.3703704,47.33478261,10.85386348,9.714814815,0.392869565,20.14420474
117.1222222,43.62083333,1.671809835,1.077111111,0.15375,6.067490972
108.2888889,41.72083333,1.683720514,0.912666667,0.1765,5.756501468
81.05555556,42.50416667,0.897043372,0.412444444,0.156333333,1.587929967
66.21111111,46.00833333,0.514718376,0.326666667,0.238583333,0.639422141
