Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
340.0560748,44.76771654,4.528310178,4.917383178,0.310708661,7.554232802
118.88,48.71659919,1.656649743,0.7868,0.142024291,3.435838698
122.76,42.76518219,1.841550558,0.783,0.102591093,4.54357006
92.39,40.25506073,1.357552848,0.4134,0.112793522,2.402301882
75.52,41.57894737,0.916319302,0.1066,0.01659919,2.258196667
