Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
65.26829268,79.88648649,-0.344515536,0.029268293,0.228324324,-0.295589902
108.28125,71.10849057,1.525686315,0.5590625,0.093207547,2.039229565
106.265625,81.78773585,1.059554623,0.515,0.174622642,1.852667055
86.609375,68.41037736,0.92038898,0.261875,0.067641509,1.533377545
80.234375,71.69339623,0.490945182,0.13125,0.085283019,0.580329354
