Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
44.91964286,29.91119691,0.19407399,,,
62.84821429,27.48648649,0.883241413,,,
73.94642857,26.99227799,1.1177774,,,
54.17857143,23.84942085,0.835149964,,,
NA,NA,NA,,,
