Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
333.6176471,45.18604651,4.470957499,,,
95.18902439,36.56521739,0.81708553,,,
94.38414634,37.73578595,0.831489292,,,
78.81097561,33.51505017,0.631234847,,,
73.12804878,40.43478261,0.497136041,,,
