Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
75.58823529,78.81081081,-0.051663904,0.000882353,0.173453453,-0.364921233
83.50434783,70.6954023,0.554094993,0.032782609,0.133735632,-0.538830973
182.6217391,120.0747126,1.189437113,1.482347826,0.872413793,1.187848346
269.326087,149.3448276,1.438895981,3.303913043,1.550977011,2.050678043
180.2913043,113.7442529,1.1173341,1.846782609,0.801436782,1.83912581
