Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
71.52247874,28.96185065,0.511466386,,,
109.3684211,39.82735043,0.86331986,,,
104.0123839,53.06495726,0.578451954,,,
94.79463364,46.01025641,0.643997042,,,
71.15067079,34.76324786,0.507431406,,,
