Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
65.03030303,75.96763754,-0.133960567,0.056363636,0.278899676,-0.287965789
88.25,87.40909091,0.023282028,0.382254902,0.543920455,-0.408673914
100.0196078,106.9829545,-0.147959508,0.702647059,0.863579545,-0.333846778
223.2941176,172.4090909,0.59388918,2.905392157,2.107727273,0.514874689
547.8088235,209.7102273,2.639242442,8.589411765,2.782897727,2.554239961
