Signal_HU,Noise_HU,CNR_HU,Signal_Kedge,Noise_Kedge,CNR_Kedge
64.26666667,89.17537313,-0.445404818,,,
112.9444444,139.3768657,-1.60317456,,,
229.3,151.8619403,3.008512843,,,
179.0555556,115.5708955,3.23469965,,,
NA,NA,NA,,,
