Signal_HU,STD_HU,Volume,Normalized_Signal,Noise_HU,STD_Noise,Noise_Volume,Normalized_Noise,CNR_HU
0.12759451966732313,0.5160784548004308,3111.125,4.1012341087974007e-05,0.5227620068462365,1.3447870424135635,3615.125,0.00014460413038172582,-0.2938513494818365
0.21486038008758926,0.2363569768546875,3111.125,6.906195671584692e-05,0.16109816396390195,0.22344356360478057,3615.125,4.456226657830696e-05,0.24060758455669864
0.21482582667041702,0.23059195424279194,3111.125,6.905085030990945e-05,0.16087687147747343,0.22830168892176134,3615.125,4.4501053622619806e-05,0.23630554573528287
0.1634955201092856,0.15957392968569972,3111.125,5.255189685701655e-05,0.11649528024618819,0.15194379951771345,3615.125,3.2224412778586684e-05,0.3093264747379059
0.04595604483908585,0.06779120674811075,3111.125,1.4771519896849484e-05,0.0442128557103837,0.07307903343957105,3615.125,1.2229965965321724e-05,0.023853478168175183
